ENTRY_PLATE,total_stays,centric_stays,duration,morn_stays,aft_stays,night_stays,stays_labo,stays_sat,stays_sun,recency,discount
8d448d3be4f72ae858db780e745eafe7a7144f83,1,1,1.0116666666666667,0,1,0,1,0,0,53,0.0
8d45c78ad7d7b1a53b5532dd24d6c96e9d00d5e1,7,7,7.403769841269841,6,0,1,5,2,0,44,47.14285714285714
8d47fbeb15157cdd4945dbee195fffe552055e21,2,2,2.0915277777777765,0,0,2,1,1,0,49,92.5
8d4b56678e68be827cc85590de933e4e2371517b,1,1,0.81,1,0,0,1,0,0,57,150.0
8d4d6bb61f1a30063f5bc9e55bfa866b76c43e0c,1,1,9.322777777777778,1,0,0,1,0,0,60,0.0
8d4f201fd6a906b71cb4c99965b8ebece852ebbb,1,1,3.4875,0,1,0,1,0,0,59,0.0
8d4fa15cfa658bc7def7580c881c54a2716cd55b,4,4,0.6281944444444445,1,3,0,4,0,0,45,0.0
8d50dd5c8e31c9c415527ce646a39b7e6a14c8c0,2,0,0.7898611111111111,1,1,0,2,0,0,43,0.0
8d513b3d9f8ec9189e40e373336e72ab5f736ed3,1,0,1.0230555555555556,0,1,0,1,0,0,64,0.0
8d5274b9eed611ff61e9d1a093d14803b8d3048c,1,1,1.8019444444444443,1,0,0,1,0,0,50,0.0
8d530bd2dece4b734cbc39fe35140df37834f530,12,12,55.273078703703696,2,10,0,9,1,2,42,0.0
8d55ec0fc67f51c2406e260d1a91c64139924740,2,0,0.96375,1,1,0,2,0,0,40,0.0
8d562d93a2fa1da4deb73413fcc448b811fdcff0,1,0,3.4944444444444445,0,1,0,1,0,0,51,0.0
8d5d176ead1e29b391ecdc13f6ce10fd389e632b,1,1,1.475833333333333,1,0,0,1,0,0,44,0.0
8d5eee89bafde930556625b4cccc6d349411281c,4,4,2.4033333333333333,0,4,0,4,0,0,40,0.0
8d61a7681f8df6653f161b208c45592d1d775db7,1,0,5.835,0,1,0,1,0,0,50,0.0
8d6323470140667f73bc05549c47a9d67a868ffd,2,1,0.9183333333333332,0,2,0,2,0,0,65,0.0
8d66eeed5a5f94afa5abf15c3aba8df5961befbe,18,4,1.0641203703703703,18,0,0,18,0,0,40,0.0
8d670496be8b58bc176850bd9ebf2e5a0f47add2,1,0,1.4638888888888888,0,1,0,1,0,0,54,0.0
8d6a272cf43e905acd8bb7cd1c619f430657a794,1,1,1.2113888888888888,0,1,0,1,0,0,64,200.0
8d6a3974b6a3ce9f74254f2fe8c75801e408d8bb,46,46,13.504716183574875,28,18,0,46,0,0,40,0.0
8d6a54f69bed5e79ddbeac3b3097a995eefe0a5a,2,0,1.3631944444444444,2,0,0,2,0,0,45,0.0
8d6d2e541dcf228c011de049abed7aefda388767,3,0,1.3610185185185184,0,3,0,2,1,0,42,0.0
8d70631039a24d29bf43d78a3a280a2c3fc43f8c,1,1,2.2925,1,0,0,1,0,0,44,0.0
8d70a9d8db370812a8cf21b7adf024c573a96706,1,1,0.4477777777777778,0,1,0,1,0,0,54,80.0
8d727b0c8b2450bde0a6dc44a86574270d72308e,3,3,0.8512962962962963,0,2,1,1,2,0,40,66.66666666666667
8d7288ea601c07132da4ebf3619fba09e4bb16d2,7,7,1.1469841269841272,0,7,0,6,1,0,53,4.285714285714286
8d7bb201460dc1106446c83eb308dfd61906c005,1,0,2.3552777777777782,1,0,0,1,0,0,52,0.0
8d7efb40fb01c9674a19e44b149d1ce571102848,1,0,6.236666666666666,1,0,0,0,1,0,49,0.0
8d81123686fa10d90ee7f6c485e4c00a0aff6ffa,3,1,5.158703703703703,2,1,0,3,0,0,47,0.0
8d81431e2ff844b4a14ffa127b73422c24866ff3,1,1,3.3177777777777777,0,1,0,1,0,0,60,0.0
8d83be7c877ac3707061c87346b802c3ce342f44,1,1,2.0644444444444443,0,1,0,0,1,0,49,0.0
8d83e57b5f3ecdd38a662900ca471338c12e645d,1,1,0.4794444444444444,1,0,0,1,0,0,66,0.0
8d8416292fecfc6e276affb2ea2dad7a95f1a2f6,3,3,0.7434259259259259,0,3,0,3,0,0,52,60.0
8d85bd53b6b5e765822cc5d848c66f6f4f0f8f59,1,1,1.89,0,1,0,1,0,0,50,0.0
8d872ef1c8a0bbb356b561c33722cdbe7e395c9a,2,0,0.2480555555555556,1,1,0,2,0,0,50,0.0
8d8851117062ceb4823fbd288689afcece008e92,1,0,0.6908333333333333,0,1,0,1,0,0,46,0.0
8d89649af6df11c9b0455be8dd7888410c55f6fc,1,1,1.4563888888888892,0,1,0,1,0,0,50,0.0
8d89fcc2163f459fe350627f673e0b52988c5952,2,1,0.19555555555555554,0,2,0,2,0,0,51,0.0
8d8b65ff00343f4c8ca493d3d99b3d520358bb1b,1,1,3.3519444444444444,0,1,0,0,1,0,56,400.0
8d8c5ccb16292d1970854e2e1391d44265074d53,2,2,5.629027777777778,1,1,0,2,0,0,43,0.0
8d8c6fd5469b5bd906d44c97c196faf398fcb28a,27,0,3.36533950617284,14,13,0,27,0,0,43,0.0
8d90732ed9a289b2be42b3397e5cb7288f75c4f3,1,1,0.6919444444444445,1,0,0,1,0,0,61,135.0
8d91348f5fde69f81561c4b932bf0ecbe7741b9f,2,2,10.3775,2,0,0,2,0,0,40,0.0
8d93887cc4ee6f4757983a652cdf2e72cf798872,1,0,0.8325,1,0,0,1,0,0,52,0.0
8d93f93a84837f60c770fdc25ece2d7974a30404,1,1,2.24,0,1,0,1,0,0,44,0.0
8d940a596f428a9c7d80571ad2bd05cc7b962690,2,1,1.045,0,2,0,2,0,0,50,0.0
8d945a35f1c029e195057da111dd99f11db657f3,1,1,0.9169444444444445,0,1,0,1,0,0,51,0.0
8d9706af838936b5a8b3dd3f5e2c9d190256c4ac,1,1,13.215555555555556,0,0,1,1,0,0,51,0.0
8d97ab716ae9c81363aab663e0c2eca81bef9c58,2,2,0.8495833333333334,2,0,0,2,0,0,46,0.0
8d9875346b02b6a9f779c1ced6a1e1e84291f842,1,1,0.6019444444444444,1,0,0,0,1,0,49,0.0
8d989431ea2b033dc42d863303595a6498849eed,2,0,2.6631944444444446,0,0,2,0,0,2,55,0.0
8d999279714d308f18c624e68f6cd834c99f47db,4,4,1.1554861111111112,1,3,0,3,1,0,43,0.0
8d9a0042259b3d00a2b72183321d06382fcf2dad,1,0,2.5872222222222216,0,1,0,1,0,0,53,0.0
8d9bd47faf9b8710f253c43066b23a4937f2ac7a,1,1,1.9127777777777777,1,0,0,1,0,0,54,0.0
8d9e0112797f8b812e44ed2a0b198770947f707f,2,2,4.4366666666666665,0,0,2,1,1,0,62,0.0
8d9e537069b19d9288431d2db40caee67ab610ad,1,1,5.024166666666667,0,1,0,0,1,0,49,0.0
8d9ec2403e7371f10390becbbd5328097a2003b8,1,1,1.4152777777777783,0,1,0,1,0,0,54,0.0
8d9f0eea0663ab45794b4bee11e5aa2591404c24,4,4,2.172916666666667,1,2,1,4,0,0,43,0.0
8da3735cf88b78fda6bd4a9409087da4e9caff0f,1,0,2.846388888888889,0,0,1,0,0,1,48,0.0
8da4879704b7f86716758101530f8cdcc2f051a7,1,1,1.54,0,1,0,0,1,0,63,0.0
8da7d5f756b1fe76d0ff340efe78c6071641e490,1,1,0.4788888888888888,0,1,0,1,0,0,57,0.0
8dab8a9e4e20772881d3f0f67392c494a987a228,1,1,0.6913888888888889,0,0,1,0,1,0,63,120.0
8dac94c593037020ada569452d42254eed844dd1,1,1,1.1813888888888888,1,0,0,1,0,0,45,0.0
8dac9c9f91a4f6eda419a600b0442248f64af9a5,2,1,1.0518055555555554,0,2,0,2,0,0,40,25.0
8dace4220ceae82018055c65cc64aa46ccebb573,1,1,1.4477777777777778,0,1,0,1,0,0,45,0.0
8dad56bbc7bd4b5b58ebb04201f65799afad4575,2,2,0.9719444444444444,0,2,0,2,0,0,50,0.0
8dae8cf9f84cc75e062b38637c933d60ba72537d,1,0,0.5983333333333334,1,0,0,1,0,0,53,0.0
8db44c36dbdaf241f1ca35e91fccf5f89a669991,1,0,0.8466666666666667,1,0,0,1,0,0,46,0.0
8db6a3f58f2f0e05f42677a05be5ef403e8e11be,2,2,3.1206944444444447,0,2,0,0,2,0,49,0.0
8db6ee237b1d32eb4691ede13298d28b682496a1,1,1,1.725,0,1,0,0,1,0,56,200.0
8db81bf2a34235332b3f230409a28b60189a5c38,1,0,1.4438888888888892,1,0,0,0,1,0,49,0.0
8db894ed5393aa81fe4ff0257202dac813adf594,3,1,1.9974074074074075,2,1,0,3,0,0,40,0.0
8db9c439fa524318698db24a1ea81ea5bbdeb9ee,1,1,1.335,0,1,0,1,0,0,60,0.0
8dbabdb7284dee144af550572ce00a78c9a3bd49,1,1,1.1716666666666666,0,1,0,1,0,0,64,200.0
8dbae51bc2e29053456296de1079949bb7d5bdda,1,1,1.07,0,1,0,1,0,0,45,0.0
8dbcdcbc28ef75592fffb414bb1a1e6286c17fbd,1,1,1.4733333333333334,1,0,0,1,0,0,43,0.0
8dbd8b624bce9582f031a7b063264fb6fceda332,1,1,1.8263888888888888,0,1,0,1,0,0,44,200.0
8dbfaf50838a895a206991ecf549183d11622963,1,1,1.2177777777777778,0,1,0,0,1,0,42,0.0
8dc31828b2166787afc5afbf3e9e293a3ac77e25,1,1,0.4055555555555555,0,1,0,1,0,0,64,0.0
8dc5ea3b47eb9f99ffa2b4768773ebcb7667e5b3,2,2,3.3968055555555554,1,1,0,0,2,0,49,35.0
8dc736e26c2d52e86307c99e90adb010ae69d737,1,1,1.836666666666667,0,1,0,1,0,0,45,0.0
8dc9206be878a479529d199797cd079ccee306ef,5,3,1.9201111111111109,0,5,0,5,0,0,40,0.0
8dca2a5da5c7db6f8769debb6596b72d3792325d,2,2,3.0443055555555563,2,0,0,2,0,0,44,0.0
8dca93e480491b0a5cfaa082f8ff4ac5b961177f,1,1,0.9797222222222224,0,1,0,1,0,0,61,0.0
8dcb0c0167fdc28d5176d301d6f8003bcc4c35db,3,3,1.1761111111111109,0,3,0,3,0,0,45,0.0
8dcb3407e195e7fa314032adbc02c758d96869ed,1,1,1.4063888888888894,1,0,0,0,1,0,56,0.0
8dcc522845b3d9312a1fb88b36a3f5a9fb6d53ec,7,0,92.3993253968254,5,2,0,6,0,1,40,0.0
8dcc5782c3d46ccdf888eec0735de107b19496f8,1,1,2.163055555555556,0,1,0,1,0,0,54,0.0
8dcd57c38ed3addbd5a8d268e5760440dbe71feb,2,1,1.5572222222222225,0,1,1,1,1,0,41,0.0
8dd01258065f0dd3584f53e8f78f55fa3f58f11b,2,2,0.5719444444444445,0,2,0,1,1,0,52,0.0
8dd120d56c6d0cbdd30b8960a1bb7f63db560c4c,1,1,0.805,0,1,0,1,0,0,40,0.0
8dd476d436d399b7789e650242cea282365a2dba,2,0,7.2025000000000015,0,2,0,2,0,0,40,0.0
8dd76e6f50eb8b831ae957f95e60345aca1b442f,1,0,0.7930555555555555,1,0,0,1,0,0,58,0.0
8dd7d1ee2fe9328455c5838422801c5136b84db8,3,2,7.797777777777778,3,0,0,3,0,0,40,0.0
8dda0a0a5868b26a909bd6b76892a99e9aeaf95c,1,1,0.8633333333333333,1,0,0,1,0,0,67,0.0
8ddaa020e94930992f63524ff99c86bb352dce59,1,1,1.4030555555555555,0,1,0,1,0,0,66,0.0
8ddc19e1efd2b6daf9bda8bbfb77284118392c64,1,1,1.3011111111111109,1,0,0,1,0,0,46,0.0
8ddfdbb8a4274e7f2e5c7b6ae6e20f14ab126bf6,1,0,1.7836111111111108,0,0,1,0,0,1,41,0.0
8de01aef933a31e05caef2dd320a36a9bee3d21a,1,0,0.9463888888888888,1,0,0,1,0,0,47,0.0
8de03ebf679979a3b60407a18540e5c4e7e47dd1,1,0,2.250555555555556,0,1,0,1,0,0,65,0.0
8de07eaba5acdfd84263325327aa8d93b1ec1cb8,2,2,4.6997222222222215,2,0,0,2,0,0,46,0.0
8de0ae35def7ed14435c266c1c1543c87414f018,1,1,0.3686111111111111,1,0,0,1,0,0,58,0.0
8de133b5cdee8f68c2cc93e303f2def041ec4f70,1,1,3.635,1,0,0,1,0,0,61,0.0
8de2189167d4c6e2721852b56d1cead991e3ee9b,1,1,1.7105555555555556,1,0,0,0,1,0,42,200.0
8de2ea267e4fe7e612cce645f67b04d387b691d5,1,1,2.5422222222222217,0,1,0,1,0,0,52,0.0
8de3e9e57ee063297ac0eba6198cc820e5e27c1d,1,1,0.4608333333333333,0,1,0,0,1,0,56,0.0
8de433f6675b7f756ee978ba25c4e7d2b67b483a,1,1,1.6922222222222223,0,1,0,1,0,0,46,0.0
8de4383af49228032f8421262894d60ccd736daa,3,2,1.6203703703703702,0,2,1,3,0,0,42,0.0
8de5ef915e9f07d0197871dc0030d59e72d734d1,1,1,1.1808333333333334,0,1,0,1,0,0,50,200.0
8de5fc6c85883fbf7e8558aa49ea4ee16313e731,1,1,1.5602777777777783,0,1,0,0,1,0,63,200.0
8de927cf1e4655fe19b9f07bb41885f1d194150f,7,1,5.785357142857142,5,2,0,7,0,0,44,0.0
8de98e047e03f7240d835d22e042b2af98b8af43,2,2,0.6244444444444445,2,0,0,2,0,0,43,0.0
8de99418efbc692760ba51c41b6917f3278aa33d,1,1,0.5238888888888888,1,0,0,1,0,0,51,0.0
8deafb7cb7c36b6cd535cca1900b614569cfd7a0,1,1,2.296944444444444,0,1,0,1,0,0,65,0.0
8deb468199754451e7408efc23482a255e518bfd,1,1,0.8094444444444444,1,0,0,1,0,0,46,0.0
8dee1b34f0b03f47e68e96440ce92659fa7a2cb0,2,0,1.0329166666666667,2,0,0,2,0,0,46,0.0
8deea9081f0bcf8c2a45634bea6e528a4d658570,6,3,3.146666666666667,1,5,0,5,1,0,44,33.333333333333336
8def80803e1f34e32100024c15d0606183b7bbf6,1,1,1.2875,1,0,0,1,0,0,46,0.0
8df15bf39e3bcae412c4e0ba63a45e05e6032c71,1,1,5.128888888888889,1,0,0,1,0,0,66,0.0
8df17a3ff52a46c91944312b43a3bad00d21b7d1,2,1,1.1033333333333335,2,0,0,2,0,0,44,0.0
8df1f44c9e4bce87d28b9c3f96187bbaf63f1c94,3,3,1.8216666666666663,3,0,0,3,0,0,43,66.66666666666667
8df20db396168712a62c074582af647a9bca25b5,3,0,1.8314814814814813,1,2,0,2,1,0,50,0.0
8df5790f1b42f5644537da4d6cee8d2ed1350924,1,0,0.4647222222222222,0,1,0,1,0,0,66,0.0
8df90655dffdbc33ac8c6cff816f923bbf239a0f,1,1,5.026944444444443,1,0,0,1,0,0,43,0.0
8df9f97e110637dfcbf5cf6af7876e8b1dfb6555,1,1,0.3263888888888889,0,1,0,0,0,1,62,0.0
8dfa1be086d884f9a789082f8eff2fda162e8571,1,1,9.271111111111107,1,0,0,1,0,0,58,0.0
8dfa58258cbfd53543a8c43981b9c16f140954e3,2,2,0.8513888888888889,2,0,0,2,0,0,47,0.0
8dfd3eca17f7f113dbb98a1052b080df6c05a190,2,2,0.3276388888888888,2,0,0,2,0,0,46,0.0
8dfe4aa365c2386ed2581a448bc437813cefd674,4,4,0.7611805555555555,0,4,0,3,1,0,40,135.0
8dfe883bfafcf31ec1702bfcfef34d01351393d8,1,1,0.1969444444444444,1,0,0,1,0,0,67,0.0
8e000d9202080428d486550fdee2dbc8e9a275e7,1,1,1.5986111111111112,0,1,0,0,1,0,42,200.0
8e004b82404ed984a08ebf81cc83daeba892b868,1,1,0.3708333333333333,0,1,0,0,1,0,42,0.0
8e01ff6f38151f44dfba7b05ddd63afeb793a79d,1,1,0.875,1,0,0,0,1,0,42,0.0
8e022e2c6a2db86ddf02c4ac66d2e5e792f32a13,37,31,4.475457957957958,24,13,0,36,0,1,40,0.0
8e024d17b081036c836e998189569f1f614e8f34,54,54,11.4095964360587,18,22,14,49,2,3,43,0.0
8e02e5c0d3c14b3f8cc3a0f6904b5236c0f5b2f1,19,18,5.582894736842105,12,6,1,18,1,0,43,0.0
8e03c1920daf4ee8d31d78d1ee5926034a7a712a,9,8,1.8962345679012351,8,1,0,9,0,0,40,0.0
8e05e6f90ec68a4291212bf7623b533803cac079,14,14,35.04821428571428,0,8,6,8,0,6,40,0.0
8e05eaca3747b45593bb8fd40b5880201a8297b8,1,1,0.4252777777777777,0,1,0,1,0,0,43,0.0
8e0637fbdb5ff59517f620c4b3248a0f1646aae7,1,1,0.8308333333333333,1,0,0,1,0,0,52,0.0
8e07063084b15e1fb371ba32087f90764e8a75d1,1,1,1.1180555555555556,0,1,0,1,0,0,40,0.0
8e070dcd07e9b57cb2da40e7790f58becc028561,1,1,0.7641666666666667,0,1,0,1,0,0,45,0.0
8e0869e233d019370db6d04ca854e8d5658073e2,8,7,1.9766666666666663,1,7,0,8,0,0,45,0.0
8e08775759467f6d06ed7ee0338c8fae990a7c42,1,1,1.9116666666666664,0,1,0,1,0,0,47,0.0
8e08eb1ff3ac20c2b8528d9bae7d41f40457fd3d,4,3,0.7563194444444444,0,4,0,4,0,0,40,0.0
8e0bad23fe606dc7a1104024d4a3b4677451478b,1,0,2.6266666666666665,0,1,0,1,0,0,50,0.0
8e0bec1d0802dc0a5f0b1c9158fe248621feb183,1,1,1.85,0,1,0,1,0,0,46,0.0
8e0d39b48e817c0812bc220ed2693fba88bcadd7,1,1,0.8513888888888889,0,1,0,1,0,0,43,155.0
8e0e8c65963cc349f398e6188884c80f42eb6b16,7,7,1.1832142857142858,0,6,1,7,0,0,45,11.428571428571427
8e0f81630ef225abcf86e2624997da37dba585bf,1,0,0.7511111111111111,0,1,0,1,0,0,60,0.0
8e0fb5a4e671c5d058e4d4eda21bd9889030eb45,1,1,3.2622222222222224,1,0,0,1,0,0,47,0.0
8e0fedabab8c35615f9935dfffe78e7bfcf76897,1,1,0.9905555555555556,0,1,0,1,0,0,52,185.0
8e1295a14717e271c0ba10a70ef1f24b8af3a6e3,1,1,2.27,1,0,0,1,0,0,58,0.0
8e12aaba329f4244ae91c5f583b0938dde72c12f,1,1,2.1238888888888887,0,1,0,1,0,0,52,0.0
8e168db932b556c36b25b0c0a2cfc48b986c945c,1,0,16.324166666666667,0,0,1,1,0,0,40,0.0
8e16b51adf800f66a2b7dd20b432b6c5a97280e4,1,1,1.1572222222222222,1,0,0,1,0,0,67,0.0
8e16f92d14d20b3d5a90309df8f8aa2ddbf81ff5,1,0,0.3866666666666666,0,1,0,1,0,0,40,0.0
8e17aa6594b1c4e2143cc70a055991e816837620,3,0,0.7057407407407408,2,1,0,3,0,0,45,0.0
8e1c2deafe8beaa8874d5e088d1da2f854d0850e,1,1,0.7719444444444444,0,1,0,0,1,0,49,0.0
8e1d9342bbe6573b1a9942f16ed133d0f7650373,3,3,1.0875,0,3,0,3,0,0,52,18.33333333333333
8e1f20aa15d28b9888e7b19b90262d4b96acdb82,1,1,1.7663888888888888,0,1,0,0,1,0,56,0.0
8e1f2d35ad6c9d5ebcf1e7a5bd80735f4f567e09,1,0,0.2605555555555555,1,0,0,1,0,0,46,0.0
8e22c31cfe01a77dc108a953662fe635f44f9ae8,22,3,7.6952513227513215,19,3,0,22,0,0,40,0.0
8e22ebfc99a20da7c8f821c47fde95e84403ac7f,2,2,1.4597222222222224,1,1,0,2,0,0,58,0.0
8e2307a6602f40d354379b5a889e58e0148a711f,7,7,12.64813492063492,0,2,5,2,1,4,40,0.0
8e25471eeb5714e9808d34d930615280c9f4b0bc,2,2,2.5902777777777777,1,1,0,1,1,0,40,0.0
8e2917b71d97d70d384c45e972b4f817a079d2a0,4,4,29.36493055555556,0,4,0,3,1,0,40,200.0
8e2a9283b50f617c48e4bffc11e73b991465d1e5,1,1,0.3127777777777777,1,0,0,0,1,0,63,0.0
8e2b3aecd152e6f5bda53ab4d2e3be008dc4cf82,3,3,1.649166666666667,1,2,0,3,0,0,46,0.0
8e31a2d3d382bacbd5a723316091735fa07565ac,1,1,0.7325,0,1,0,1,0,0,43,0.0
8e34118c4e6605341d328ac4fe65c27c2d6b4e2c,2,2,1.2393055555555557,0,2,0,2,0,0,45,0.0
8e3411a5d6eca48092883da687d7be844c9a5ca6,3,3,1.4974074074074075,0,3,0,3,0,0,40,0.0
8e35f304154f86b769535b378531357024b818c9,1,1,1.8305555555555555,0,1,0,1,0,0,61,200.0
8e37408e3d30d410ade849f0ee38782b5b544d0d,2,1,0.6944444444444444,0,2,0,1,1,0,47,0.0
8e3a8ffd7db8862204aec3e6297407b8f5b246c4,3,0,1.4866666666666666,3,0,0,3,0,0,54,0.0
8e3b7f84b64d9425c0ec42b7fb33ca45be3c3c94,1,1,2.0938888888888894,0,1,0,1,0,0,45,0.0
8e3d9a1dc0dc3fd6aa8cb96eb16e734abb852213,1,1,3.7377777777777776,0,0,1,1,0,0,50,0.0
8e3f251dc00ed6e8d8e593e2c4cb6753e7b83d6a,1,0,1.9786111111111109,1,0,0,1,0,0,47,0.0
8e4285014bb48d58b4aa75b6afe2a6e62751c018,2,2,2.1647222222222218,0,1,1,2,0,0,59,0.0
8e4375aef7b07be585ce2e2e8fb962a7b89c17be,1,1,0.2436111111111111,0,1,0,1,0,0,50,0.0
8e449632c38c46328ae787235f5aa8755d2a76ed,2,1,3.78375,1,1,0,2,0,0,64,0.0
8e458444243533960dde9844ffde439597367554,1,0,0.4383333333333333,1,0,0,1,0,0,64,0.0
8e469f67ac29b551b6f1b52a6268d3e4b50910f9,2,2,0.7086111111111111,1,1,0,0,2,0,56,127.5
8e47e97b69c4e52b7c84a32ea21350a824a11292,3,0,3.843240740740741,1,2,0,2,0,1,41,0.0
8e480427b2fa4bef7dbb7beb80b9d51f3c34e2b2,1,1,4.053333333333334,1,0,0,1,0,0,64,0.0
8e4b794f382a84f6ed9cbc3706405857f541721b,2,1,0.7033333333333334,2,0,0,2,0,0,45,0.0
8e4bae96bbc7ab6810453b79450bee000c87a301,2,2,0.7034722222222223,0,2,0,1,1,0,49,132.5
8e4bb0e3f8eca979204d96a643af171559d8aaeb,1,1,3.6352777777777776,1,0,0,1,0,0,46,0.0
8e4bb26e090ff63d13d7fc7891ff80aa290de829,1,1,7.857222222222222,0,0,1,0,1,0,41,0.0
8e4bf5853ad5ec109cb7b86da24a5def202c8bfd,2,0,2.872638888888889,2,0,0,1,1,0,40,0.0
8e4ecf27e416bd271181e03d9bf9f64cfbadbce5,1,1,3.79,1,0,0,1,0,0,46,0.0
8e4f9cbd330d261bf684b84459a2671aa2a7189a,2,0,3.6144444444444446,0,2,0,0,2,0,49,0.0
8e5526a103b4cf7819dd0a14eab8f4c0a4fc600e,1,1,1.1619444444444444,1,0,0,1,0,0,43,0.0
8e5839a1ea1aba3499ca743441d50675b61812ab,1,1,0.8186111111111111,0,1,0,1,0,0,47,0.0
8e592e66d1decd93cef83036a0bec3a2a3ee72c3,7,2,1.2973015873015874,5,2,0,7,0,0,43,0.0
8e596038273c8cb97ad56d6c7d82d1ad954c326e,1,1,1.1352777777777778,1,0,0,0,1,0,49,200.0
8e5a1a9ce4a53c9dd2669b47d75f0a630a105740,1,0,16.948888888888884,0,0,1,1,0,0,63,0.0
8e5cc02a754db2f847c508559fa1d514529bdd0e,2,2,1.8727777777777777,1,1,0,2,0,0,51,0.0
8e5d4fc6917500486d199c35f3f7a6dad57e47fe,7,7,2.9231746031746035,6,1,0,6,1,0,46,0.0
8e5d9f647068091f991f1fa48cbed7ccb9bca80c,1,1,0.7208333333333333,1,0,0,1,0,0,44,0.0
8e5da15419ff3b8980847494c13f62667045146a,1,1,0.4216666666666667,1,0,0,0,1,0,49,70.0
8e5ffeb87125709a7423483987d0eff0d06bbe76,1,0,7.2125,1,0,0,1,0,0,66,0.0
8e6181c0140599a565b9cb63c1da198a51d7646f,2,0,1.0469444444444445,1,1,0,1,1,0,44,0.0
8e61df770006218cfe8612fb76681e4c2a56d0e7,4,2,0.7144444444444444,1,3,0,4,0,0,40,0.0
8e6252b068fd7ab637ded6998e7f3f18e2c1a328,1,1,14.079444444444444,0,1,0,1,0,0,52,0.0
8e6296657131b6c0ee8c093e92c2794c3c6e183e,1,0,8.108888888888886,1,0,0,0,1,0,56,0.0
8e62a42e171d6520b745d58e6fa8156a2ed46e0f,1,1,12.680555555555555,0,1,0,1,0,0,65,0.0
8e638fc15241d733b7861ae20efffa02a0805223,1,0,0.8047222222222222,1,0,0,1,0,0,46,0.0
8e6657056c461b86467240f26bdf0c69212432ec,10,0,8.533166666666666,10,0,0,10,0,0,40,0.0
8e66d7e90c50320aaf7758281cbc103dfbbf50ae,1,1,0.4838888888888888,1,0,0,1,0,0,50,0.0
8e682fe148ec3bfc8a1c798cbd7bbe0874177a7a,1,1,0.6075,0,1,0,1,0,0,54,0.0
8e690520df719a6f88ae4e6a3d36e14d5dc30444,4,0,0.5849305555555555,1,3,0,4,0,0,64,0.0
8e6b9074b695fc4e81859a8f242d01c20a74d5db,3,1,0.7154629629629629,1,2,0,2,1,0,40,0.0
8e6be440f76e527549777b5fb9fca308252bf7f7,2,0,0.8975,2,0,0,2,0,0,54,0.0
8e6bf9b91307732e899e2e0be8a9363f28ddb275,2,2,1.1309722222222225,1,1,0,2,0,0,59,0.0
8e6bfc89e38b2c6133611242ef6344f87dc37cbb,1,1,0.6980555555555555,0,1,0,1,0,0,44,0.0
8e6da44d37f8836761ce23a996bd08ac5f0416bb,2,2,1.0231944444444443,2,0,0,2,0,0,46,0.0
8e6e6d0bcdea73c4a0930ff8c36803c6e1656c04,1,1,0.9791666666666666,0,1,0,1,0,0,58,0.0
8e7229a1592cc61eda8463f2c97bc0c1e15c5a05,1,1,1.2427777777777778,0,1,0,1,0,0,60,200.0
8e73392e57d6797285bf49e7d9dadebda4733f25,4,4,24.886319444444442,0,2,2,3,1,0,43,0.0
8e74c6d0a92a08a64c2a41dadd5c6cf68ec9b3c1,1,1,0.7791666666666667,1,0,0,1,0,0,51,0.0
8e757b0307b736d44ab29a3312a82b2411033527,1,1,4.8275,1,0,0,1,0,0,60,0.0
8e78234eab59dcbde890e2e8db83a0eea1f659d6,1,1,0.6063888888888889,0,1,0,1,0,0,66,110.0
8e78c0e0e6668edf76b4a780798588fcc170510e,1,0,8.561944444444443,1,0,0,1,0,0,44,0.0
8e79065e4c7fac1279447534a18967c9c645cb8e,1,1,3.616388888888889,1,0,0,0,1,0,49,0.0
8e79b110923dc4f3b88468309ea092e253606619,1,1,0.6330555555555556,1,0,0,1,0,0,51,0.0
8e7cb539cca60fbd14f007fb8a1567191a844b0c,2,2,0.7034722222222223,0,2,0,2,0,0,50,127.5
8e7d1fda76115a765438ff8d3ff5f576f9bb825a,1,1,1.5725,0,1,0,1,0,0,60,0.0
8e7d4c0c68316ae41d3266e8e88501d845d7f9e4,1,1,0.5444444444444444,1,0,0,1,0,0,50,0.0
8e7d958d8f4b2d576953b60919d8a0d89c7282ce,1,0,65.885,0,1,0,1,0,0,51,0.0
8e7e86078d41878ab66c590c1461b7daad09e955,4,3,1.1265277777777778,3,1,0,4,0,0,40,0.0
8e80dce8b260b82b2b2a874fad475d52ecdeb2c6,1,1,0.6588888888888889,1,0,0,1,0,0,65,0.0
8e8194b16bb0704197ea7c56c10a177690df8da7,1,1,2.8369444444444443,0,1,0,1,0,0,40,200.0
8e8296ff1a162fd3a01a576c2e2a2cf4d39901e3,1,1,1.0697222222222222,0,1,0,0,1,0,42,0.0
8e82d3d4461b2095e8b84b546b2c7a7c123ece92,1,1,0.2322222222222222,1,0,0,1,0,0,58,40.0
8e854f73914ddd112803fd330607d4b4c6f6942a,1,1,2.023333333333333,0,1,0,1,0,0,53,0.0
8e85b22641dc66f4d130aaaa854ad15a58ebc6e6,1,1,2.015,1,0,0,0,1,0,42,0.0
8e8825dd5108ee8136d2f89a5955a3d9a62c2365,1,0,1.2561111111111112,1,0,0,1,0,0,66,0.0
8e88a2a61b034d66e79682984310c99f4ef73351,3,2,3.905462962962963,0,3,0,2,1,0,46,133.33333333333334
